"pr_date","sec_id","ITEM_NM","자산군","노출통화","시가평가액","조정_평가시가평가액","순자산총액","순자산비중","weight_PA","denom","순자산총액_T1","순설정금액","종목별수익률","r_sec","return_fx","기여수익률","FX효과","시가평가액_T1"
2026-02-11,"000000000000",NA,"유동성및기타","KRW",0,NA,18870825919,0,NA,18923206294,18623206294,3e+08,NA,NA,-0.00616818586800083,NA,0,0
2026-02-11,"KR70127P0003","ACE 미국대형성장주액티브","해외주식","USD",4656795900,4697269075,18870825919,0.246772235618544,0.248227969511138,18923206294,18623206294,3e+08,-0.00861632032437912,-0.00246332872581301,-0.00616818586800083,-0.000611467087847021,-28902257.154679,4697269075
2026-02-11,"KR7105190003","ACE 200","국내주식","KRW",886640475,879061875,18870825919,0.0469847201604086,0.0464541717372032,18923206294,18623206294,3e+08,0.00862123613312203,0.00862123613312203,-0.00616818586800083,0.000400492383915032,0,879061875
2026-02-11,"KR7356540005","ACE 종합채권(AA-이상)액티브","국내채권","KRW",1982484500,1980001500,18870825919,0.105055523722676,0.104633510264474,18923206294,18623206294,3e+08,0.00125403945401051,0.00125403945401051,-0.00616818586800083,0.000131214550083264,0,1980001500
2026-02-11,"KR7365780006","ACE 국고채10년","국내채권","KRW",4644067395,4630386645,18870825919,0.246097728574993,0.244693556317048,18923206294,18623206294,3e+08,0.00295455888435857,0.00295455888435857,-0.00616818586800083,0.000722961520761826,0,4630386645
2026-02-11,"KR7367380003","ACE 미국나스닥100","해외주식","USD",1312325040,1322702880,18870825919,0.0695425333068592,0.0698984548099225,18923206294,18623206294,3e+08,-0.00784593437945792,-0.0016881614047769,-0.00616818586800083,-0.000117999873663653,-8144904.0479967,1322702880
2026-02-11,"KR7411060007","ACE KRX금현물","대체","USD",3328608010,3333117640,18870825919,0.176389100524138,0.176139158883283,18923206294,18623206294,3e+08,-0.00135297654840649,0.00484509476465078,-0.00616818586800083,0.000853410916555385,-20658900.8275292,3333117640
2026-02-11,"KR9999990000","예금","유동성및기타","KRW",7609125,7608695,18870825919,0.000403221620116732,0.000402082759221015,18923206294,18623206294,3e+08,5.65142905583678e-05,5.65142905583678e-05,-0.00616818586800083,2.27234218831267e-08,0,13826914
2026-02-11,"KR9G21080029","삼성증권(콜론)","유동성및기타","KRW",0,4130292,18870825919,0,0.00021826597120117,18923206294,18623206294,3e+08,0,0,-0.00616818586800083,0,0,4130292
2026-02-11,"KR9G21080034","키움증권(콜론)","유동성및기타","KRW",0,8080576,18870825919,0,0.000427019389550391,18923206294,18623206294,3e+08,0,0,-0.00616818586800083,0,0,8080576
2026-02-11,"KR9G21180001","삼성증권(콜론)","유동성및기타","KRW",7420524,7420000,18870825919,0.000393227303979773,0.00039211114040186,18923206294,18623206294,3e+08,7.06199460916442e-05,7.06199460916442e-05,-0.00616818586800083,2.76908675971125e-08,0,0
2026-02-11,"KR9G21180022","키움증권(콜론)","유동성및기타","KRW",31462241,31460000,18870825919,0.00166724239495646,0.00166250895917015,18923206294,18623206294,3e+08,7.12333121424031e-05,7.12333121424031e-05,-0.00616818586800083,1.18426019628109e-07,0,0
2026-02-11,"US46435U8532","iShares Broad USD High Yield Corporate B","해외채권","USD",1280060606,1288437521,18870825919,0.0678327812197757,0.0680876961854253,18923206294,18623206294,3e+08,-0.00650160746133689,-0.000335490963958796,-0.00616818586800083,-2.28428068269819e-05,-7637773.61285812,1238668393
2026-02-11,"US46436F1030","ISHARES GOLD TRUST MICRO","대체","USD",734204481,746129753,18870825919,0.038906854641734,0.0394293515278421,18923206294,18623206294,3e+08,-0.0159828393815573,-0.00987556785161736,-0.00616818586800083,-0.000389387236358477,-4556816.99813807,746129753
2026-02-11,"USMUSD022001","USD DEPOSIT","FX","USD",2754696,52849813,18870825919,0.000145976440661585,0.00279285720289152,18923206294,18623206294,3e+08,-0.00616821482414706,-0.00616821482414706,-0.00616818586800083,-1.72269432006013e-05,0,52849813
2026-02-12,"000000000000",NA,"유동성및기타","KRW",0,NA,18859147435,0,NA,18870825919,18870825919,0,NA,NA,-0.00682711537135361,NA,0,0
2026-02-12,"KR70127P0003","ACE 미국대형성장주액티브","해외주식","USD",4621084275,4656795900,18859147435,0.245031451762443,0.246772235618544,18870825919,18870825919,0,-0.00766871165644172,-0.000847381456052121,-0.00682711537135361,-0.000209110216331679,-31765542.5097204,4656795900
2026-02-12,"KR7105190003","ACE 200","국내주식","KRW",918459450,886640475,18859147435,0.0487010058734397,0.0469847201604086,18870825919,18870825919,0,0.0358871221167746,0.0358871221167746,-0.00682711537135361,0.00168614639001906,0,886640475
2026-02-12,"KR7356540005","ACE 종합채권(AA-이상)액티브","국내채권","KRW",1987259500,1982484500,18859147435,0.105373771897658,0.105055523722676,18870825919,18870825919,0,0.00240859386290284,0.00240859386290284,-0.00682711537135361,0.000253036089702482,0,1982484500
2026-02-12,"KR7365780006","ACE 국고채10년","국내채권","KRW",4659116220,4644067395,18859147435,0.24704808295593,0.246097728574993,18870825919,18870825919,0,0.00324044069993519,0.00324044069993519,-0.00682711537135361,0.00079746509583601,0,4644067395
2026-02-12,"KR7367380003","ACE 미국나스닥100","해외주식","USD",1306900260,1312325040,18859147435,0.0692979502124561,0.0695425333068592,18870825919,18870825919,0,-0.00413371675053918,0.00271191316486807,-0.00682711537135361,0.000188593311593148,-8983691.55256202,1312325040
2026-02-12,"KR7411060007","ACE KRX금현물","대체","USD",3312072700,3328608010,18859147435,0.175621549776595,0.176389100524138,18870825919,18870825919,0,-0.00496763510462141,0.00187226241826721,-0.00682711537135361,0.000330246683903301,-22767337.682266,3328608010
2026-02-12,"KR9999990000","예금","유동성및기타","KRW",12142577,12141890,18859147435,0.000643856093805441,0.000643421228732495,18870825919,18870825919,0,5.65809770966464e-05,5.65809770966464e-05,-0.00682711537135361,3.64054018064094e-08,0,7609125
2026-02-12,"KR9G21180001","삼성증권(콜론)","유동성및기타","KRW",0,7420524,18859147435,0,0.000393227303979773,18870825919,18870825919,0,0,0,-0.00682711537135361,0,0,7420524
2026-02-12,"KR9G21180022","키움증권(콜론)","유동성및기타","KRW",0,31462241,18859147435,0,0.00166724239495646,18870825919,18870825919,0,0,0,-0.00682711537135361,0,0,31462241
2026-02-12,"KR9G21280001","신영증권(콜론)","유동성및기타","KRW",8250579,8250000,18859147435,0.000437484198500302,0.000437182772784392,18870825919,18870825919,0,7.01818181818182e-05,7.01818181818182e-05,-0.00682711537135361,3.06822818717774e-08,0,0
2026-02-12,"KR9G21280012","삼성증권(콜론)","유동성및기타","KRW",7990560,7990000,18859147435,0.000423696777785968,0.000423404891460278,18870825919,18870825919,0,7.00876095118899e-05,7.00876095118899e-05,-0.00682711537135361,2.96754366980921e-08,0,0
2026-02-12,"KR9G21280035","키움증권(콜론)","유동성및기타","KRW",18111280,18110000,18859147435,0.000960344578800415,0.0009596824260758,18870825919,18870825919,0,7.06791827719492e-05,7.06791827719492e-05,-0.00682711537135361,6.78295695956391e-08,0,0
2026-02-12,"US46435U8532","iShares Broad USD High Yield Corporate B","해외채권","USD",1270982376,1280060606,18859147435,0.0673934163980939,0.0678327812197757,18870825919,18870825919,0,-0.00709203139089494,-0.000266737064252842,-0.00682711537135361,-1.80935169226683e-05,-8736790.3918899,1280060606
2026-02-12,"US46436F1030","ISHARES GOLD TRUST MICRO","대체","USD",737774134,734204481,18859147435,0.0391202272818967,0.038906854641734,18870825919,18870825919,0,0.00486193300691664,0.0117693994260031,-0.00682711537135361,0.00045791031268801,-5071492.79725031,734204481
2026-02-12,"USMUSD022001","USD DEPOSIT","FX","USD",2735890,2754696,18859147435,0.000145069654364256,0.000145976440661585,18870825919,18870825919,0,-0.00682688761300702,-0.00682688761300702,-0.00682711537135361,-9.96564754543428e-07,0,2754696
2026-02-13,"000000000000",NA,"유동성및기타","KRW",0,NA,18656784547,0,NA,18859147435,18859147435,0,NA,NA,0.00326343563393983,NA,0,0
2026-02-13,"KR70127P0003","ACE 미국대형성장주액티브","해외주식","USD",4511568625,4621084275,18656784547,0.241819195244202,0.245031451762443,18859147435,18859147435,0,-0.0236991241628027,-0.0268748554358562,0.00326343563393983,-0.00658518484335363,14675321.8475331,4621084275
2026-02-13,"KR7105190003","ACE 200","국내주식","KRW",917344950,918459450,18656784547,0.0491695097667571,0.0487010058734397,18859147435,18859147435,0,-0.0012134449702706,-0.0012134449702706,0.00326343563393983,-5.90959906242443e-05,0,918459450
2026-02-13,"KR7356540005","ACE 종합채권(AA-이상)액티브","국내채권","KRW",1990315500,1987259500,18656784547,0.106680521232692,0.105373771897658,18859147435,18859147435,0,0.00153779614589841,0.00153779614589841,0.00326343563393983,0.000162043380302997,0,1987259500
2026-02-13,"KR7365780006","ACE 국고채10년","국내채권","KRW",4676353965,4659116220,18656784547,0.250651657214531,0.24704808295593,18859147435,18859147435,0,0.00369978858350951,0.00369978858350951,0.00326343563393983,0.000914025676898262,0,4659116220
2026-02-13,"KR7367380003","ACE 미국나스닥100","해외주식","USD",1278125340,1306900260,18656784547,0.0685072680546939,0.0692979502124561,18859147435,18859147435,0,-0.0220176863382061,-0.0251988870262887,0.00326343563393983,-0.00174623121855706,4157512.00636734,1306900260
2026-02-13,"KR7411060007","ACE KRX금현물","대체","USD",3248937880,3312072700,18656784547,0.174142434448729,0.175621549776595,18859147435,18859147435,0,-0.0190620272314675,-0.0222528421473871,0.00326343563393983,-0.00390807862485806,10568210.9737701,3312072700
2026-02-13,"KR9999990000","예금","유동성및기타","KRW",25256427,25254996,18656784547,0.00135373954372332,0.00133913773605323,18859147435,18859147435,0,5.66620560937725e-05,5.66620560937725e-05,0.00326343563393983,7.58782975175357e-08,0,12142577
2026-02-13,"KR9G21280001","신영증권(콜론)","유동성및기타","KRW",0,8250579,18656784547,0,0.000437484198500302,18859147435,18859147435,0,0,0,0.00326343563393983,0,0,8250579
2026-02-13,"KR9G21280012","삼성증권(콜론)","유동성및기타","KRW",0,7990560,18656784547,0,0.000423696777785968,18859147435,18859147435,0,0,0,0.00326343563393983,0,0,7990560
2026-02-13,"KR9G21280035","키움증권(콜론)","유동성및기타","KRW",0,18111280,18656784547,0,0.000960344578800415,18859147435,18859147435,0,0,0,0.00326343563393983,0,0,18111280
2026-02-13,"KR9G21380021","아이엠뱅크(콜론)","유동성및기타","KRW",21241466,21240000,18656784547,0.00113853841997739,0.00112624391283889,18859147435,18859147435,0,6.90207156308851e-05,6.90207156308851e-05,0.00326343563393983,7.77341608390687e-08,0,0
2026-02-13,"US46435U8532","iShares Broad USD High Yield Corporate B","해외채권","USD",1274109496,1270982376,18656784547,0.0682920196023208,0.0673934163980939,18859147435,18859147435,0,0.00246039603620751,-0.000800427454255681,0.00326343563393983,-5.39435407211194e-05,4144449.18762556,1270982376
2026-02-13,"US46436F1030","ISHARES GOLD TRUST MICRO","대체","USD",714643205,737774134,18656784547,0.0383047359098604,0.0391202272818967,18859147435,18859147435,0,-0.0313523176457688,-0.0345031544559737,0.00326343563393983,-0.00134977124426008,2324605.89902422,737774134
2026-02-13,"USMUSD022001","USD DEPOSIT","FX","USD",2744818,2735890,18656784547,0.000147121707552836,0.000145069654364256,18859147435,18859147435,0,0.00326328909422528,0.00326328909422528,0.00326343563393983,4.73404220989908e-07,0,2735890
2026-02-14,"000000000000",NA,"유동성및기타","KRW",0,NA,18656662951,0,NA,18656784547,18656784547,0,NA,NA,0,NA,0,0
2026-02-14,"KR70127P0003","ACE 미국대형성장주액티브","해외주식","USD",4511568625,4511568625,18656662951,0.241820771316351,0.241819195244202,18656784547,18656784547,0,0,0,0,0,0,4511568625
2026-02-14,"KR7105190003","ACE 200","국내주식","KRW",917344950,917344950,18656662951,0.0491698302321976,0.0491695097667571,18656784547,18656784547,0,0,0,0,0,0,917344950
2026-02-14,"KR7356540005","ACE 종합채권(AA-이상)액티브","국내채권","KRW",1990315500,1990315500,18656662951,0.106681216529847,0.106680521232692,18656784547,18656784547,0,0,0,0,0,0,1990315500
2026-02-14,"KR7365780006","ACE 국고채10년","국내채권","KRW",4676353965,4676353965,18656662951,0.250653290852818,0.250651657214531,18656784547,18656784547,0,0,0,0,0,0,4676353965
2026-02-14,"KR7367380003","ACE 미국나스닥100","해외주식","USD",1278125340,1278125340,18656662951,0.068507714555217,0.0685072680546939,18656784547,18656784547,0,0,0,0,0,0,1278125340
2026-02-14,"KR7411060007","ACE KRX금현물","대체","USD",3248937880,3248937880,18656662951,0.174143569433239,0.174142434448729,18656784547,18656784547,0,0,0,0,0,0,3248937880
2026-02-14,"KR9999990000","예금","유동성및기타","KRW",25257858,25256427,18656662951,0.00135382506862762,0.00135373954372332,18656784547,18656784547,0,5.665884568708e-05,5.665884568708e-05,0,7.67013199083174e-08,0,25256427
2026-02-14,"KR9G21380021","아이엠뱅크(콜론)","유동성및기타","KRW",21242933,21241466,18656662951,0.00113862447190007,0.00113853841997739,18656784547,18656784547,0,6.9063029830427e-05,6.9063029830427e-05,0,7.86309128619858e-08,0,21241466
2026-02-14,"US46435U8532","iShares Broad USD High Yield Corporate B","해외채권","USD",1274109496,1274109496,18656662951,0.0682924646999483,0.0682920196023208,18656784547,18656784547,0,0,0,0,0,0,1274109496
2026-02-14,"US46436F1030","ISHARES GOLD TRUST MICRO","대체","USD",714643205,714643205,18656662951,0.0383049855634389,0.0383047359098604,18656784547,18656784547,0,0,0,0,0,0,714643205
2026-02-14,"USMUSD022001","USD DEPOSIT","FX","USD",2744818,2744818,18656662951,0.000147122666428021,0.000147121707552836,18656784547,18656784547,0,0,0,0,0,0,2744818
2026-02-15,"000000000000",NA,"유동성및기타","KRW",0,NA,18656541355,0,NA,18656662951,18656662951,0,NA,NA,0,NA,0,0
2026-02-15,"KR70127P0003","ACE 미국대형성장주액티브","해외주식","USD",4511568625,4511568625,18656541355,0.241822347409044,0.241820771316351,18656662951,18656662951,0,0,0,0,0,0,4511568625
2026-02-15,"KR7105190003","ACE 200","국내주식","KRW",917344950,917344950,18656541355,0.0491701507018153,0.0491698302321976,18656662951,18656662951,0,0,0,0,0,0,917344950
2026-02-15,"KR7356540005","ACE 종합채권(AA-이상)액티브","국내채권","KRW",1990315500,1990315500,18656541355,0.106681911836064,0.106681216529847,18656662951,18656662951,0,0,0,0,0,0,1990315500
2026-02-15,"KR7365780006","ACE 국고채10년","국내채권","KRW",4676353965,4676353965,18656541355,0.2506549245124,0.250653290852818,18656662951,18656662951,0,0,0,0,0,0,4676353965
2026-02-15,"KR7367380003","ACE 미국나스닥100","해외주식","USD",1278125340,1278125340,18656541355,0.0685081610615603,0.068507714555217,18656662951,18656662951,0,0,0,0,0,0,1278125340
2026-02-15,"KR7411060007","ACE KRX금현물","대체","USD",3248937880,3248937880,18656541355,0.174144704432544,0.174143569433239,18656662951,18656662951,0,0,0,0,0,0,3248937880
2026-02-15,"KR9999990000","예금","유동성및기타","KRW",25259289,25257858,18656541355,0.00135391059464676,0.00135382506862762,18656662951,18656662951,0,5.66556356441627e-05,5.66556356441627e-05,0,7.67018198141001e-08,0,25257858
2026-02-15,"KR9G21380021","아이엠뱅크(콜론)","유동성및기타","KRW",21244399,21242933,18656541355,0.00113871047134395,0.00113862447190007,18656662951,18656662951,0,6.90111859788853e-05,6.90111859788853e-05,0,7.85778251904059e-08,0,21242933
2026-02-15,"US46435U8532","iShares Broad USD High Yield Corporate B","해외채권","USD",1274109496,1274109496,18656541355,0.0682929098033776,0.0682924646999483,18656662951,18656662951,0,0,0,0,0,0,1274109496
2026-02-15,"US46436F1030","ISHARES GOLD TRUST MICRO","대체","USD",714643205,714643205,18656541355,0.0383052352202716,0.0383049855634389,18656662951,18656662951,0,0,0,0,0,0,714643205
2026-02-15,"USMUSD022001","USD DEPOSIT","FX","USD",2744818,2744818,18656541355,0.000147123625315706,0.000147122666428021,18656662951,18656662951,0,0,0,0,0,0,2744818
2026-02-16,"000000000000",NA,"유동성및기타","KRW",0,NA,18656419760,0,NA,18656541355,18656541355,0,NA,NA,0,NA,0,0
2026-02-16,"KR70127P0003","ACE 미국대형성장주액티브","해외주식","USD",4511568625,4511568625,18656419760,0.24182392350932,0.241822347409044,18656541355,18656541355,0,0,0,0,0,0,4511568625
2026-02-16,"KR7105190003","ACE 200","국내주식","KRW",917344950,917344950,18656419760,0.0491704711729749,0.0491701507018153,18656541355,18656541355,0,0,0,0,0,0,917344950
2026-02-16,"KR7356540005","ACE 종합채권(AA-이상)액티브","국내채권","KRW",1990315500,1990315500,18656419760,0.106682607145627,0.106681911836064,18656541355,18656541355,0,0,0,0,0,0,1990315500
2026-02-16,"KR7365780006","ACE 국고채10년","국내채권","KRW",4676353965,4676353965,18656419760,0.250656558179842,0.2506549245124,18656541355,18656541355,0,0,0,0,0,0,4676353965
2026-02-16,"KR7367380003","ACE 미국나스닥100","해외주식","USD",1278125340,1278125340,18656419760,0.0685086075700518,0.0685081610615603,18656541355,18656541355,0,0,0,0,0,0,1278125340
2026-02-16,"KR7411060007","ACE KRX금현물","대체","USD",3248937880,3248937880,18656419760,0.174145839437309,0.174144704432544,18656541355,18656541355,0,0,0,0,0,0,3248937880
2026-02-16,"KR9999990000","예금","유동성및기타","KRW",25260720,25259289,18656419760,0.00135399612170819,0.00135391059464676,18656541355,18656541355,0,5.66524259649589e-05,5.66524259649589e-05,0,7.67023197263993e-08,0,25259289
2026-02-16,"KR9G21380021","아이엠뱅크(콜론)","유동성및기타","KRW",21245866,21244399,18656419760,0.00113879652544867,0.00113871047134395,18656541355,18656541355,0,6.90534949941394e-05,6.90534949941394e-05,0,7.86319378327238e-08,0,21244399
2026-02-16,"US46435U8532","iShares Broad USD High Yield Corporate B","해외채권","USD",1274109496,1274109496,18656419760,0.0682933549089485,0.0682929098033776,18656541355,18656541355,0,0,0,0,0,0,1274109496
2026-02-16,"US46436F1030","ISHARES GOLD TRUST MICRO","대체","USD",714643205,714643205,18656419760,0.0383054848783055,0.0383052352202716,18656541355,18656541355,0,0,0,0,0,0,714643205
2026-02-16,"USMUSD022001","USD DEPOSIT","FX","USD",2744818,2744818,18656419760,0.000147124584208005,0.000147123625315706,18656541355,18656541355,0,0,0,0,0,0,2744818
2026-02-17,"000000000000",NA,"유동성및기타","KRW",0,NA,18656298164,0,NA,18656419760,18656419760,0,NA,NA,0,NA,0,0
2026-02-17,"KR70127P0003","ACE 미국대형성장주액티브","해외주식","USD",4511568625,4511568625,18656298164,0.241825499643103,0.24182392350932,18656419760,18656419760,0,0,0,0,0,0,4511568625
2026-02-17,"KR7105190003","ACE 200","국내주식","KRW",917344950,917344950,18656298164,0.0491707916509476,0.0491704711729749,18656419760,18656419760,0,0,0,0,0,0,917344950
2026-02-17,"KR7356540005","ACE 종합채권(AA-이상)액티브","국내채권","KRW",1990315500,1990315500,18656298164,0.106683302469972,0.106682607145627,18656419760,18656419760,0,0,0,0,0,0,1990315500
2026-02-17,"KR7365780006","ACE 국고채10년","국내채권","KRW",4676353965,4676353965,18656298164,0.250658191882015,0.250656558179842,18656419760,18656419760,0,0,0,0,0,0,4676353965
2026-02-17,"KR7367380003","ACE 미국나스닥100","해외주식","USD",1278125340,1278125340,18656298164,0.0685090540880359,0.0685086075700518,18656419760,18656419760,0,0,0,0,0,0,1278125340
2026-02-17,"KR7411060007","ACE KRX금현물","대체","USD",3248937880,3248937880,18656298164,0.174146974466204,0.174145839437309,18656419760,18656419760,0,0,0,0,0,0,3248937880
2026-02-17,"KR9999990000","예금","유동성및기타","KRW",25262151,25260720,18656298164,0.00135408164995706,0.00135399612170819,18656419760,18656419760,0,5.66492166494067e-05,5.66492166494067e-05,0,7.67028196411035e-08,0,25260720
2026-02-17,"KR9G21380021","아이엠뱅크(콜론)","유동성및기타","KRW",21247332,21245866,18656298164,0.00113888252713498,0.00113879652544867,18656419760,18656419760,0,6.90016589580298e-05,6.90016589580298e-05,0,7.85788494715987e-08,0,21245866
2026-02-17,"US46435U8532","iShares Broad USD High Yield Corporate B","해외채권","USD",1274109496,1274109496,18656298164,0.0682938000239821,0.0682933549089485,18656419760,18656419760,0,0,0,0,0,0,1274109496
2026-02-17,"US46436F1030","ISHARES GOLD TRUST MICRO","대체","USD",714643205,714643205,18656298164,0.038305734541647,0.0383054848783055,18656419760,18656419760,0,0,0,0,0,0,714643205
2026-02-17,"USMUSD022001","USD DEPOSIT","FX","USD",2744818,2744818,18656298164,0.000147125543120688,0.000147124584208005,18656419760,18656419760,0,0,0,0,0,0,2744818
2026-02-18,"000000000000",NA,"유동성및기타","KRW",0,NA,18656176571,0,NA,18656298164,18656298164,0,NA,NA,0,NA,0,0
2026-02-18,"KR70127P0003","ACE 미국대형성장주액티브","해외주식","USD",4511568625,4511568625,18656176571,0.241827075758545,0.241825499643103,18656298164,18656298164,0,0,0,0,0,0,4511568625
2026-02-18,"KR7105190003","ACE 200","국내주식","KRW",917344950,917344950,18656176571,0.0491711121251909,0.0491707916509476,18656298164,18656298164,0,0,0,0,0,0,917344950
2026-02-18,"KR7356540005","ACE 종합채권(AA-이상)액티브","국내채권","KRW",1990315500,1990315500,18656176571,0.106683997786226,0.106683302469972,18656298164,18656298164,0,0,0,0,0,0,1990315500
2026-02-18,"KR7365780006","ACE 국고채10년","국내채권","KRW",4676353965,4676353965,18656176571,0.250659825565177,0.250658191882015,18656298164,18656298164,0,0,0,0,0,0,4676353965
2026-02-18,"KR7367380003","ACE 미국나스닥100","해외주식","USD",1278125340,1278125340,18656176571,0.0685095006008238,0.0685090540880359,18656298164,18656298164,0,0,0,0,0,0,1278125340
2026-02-18,"KR7411060007","ACE KRX금현물","대체","USD",3248937880,3248937880,18656176571,0.174148109481891,0.174146974466204,18656298164,18656298164,0,0,0,0,0,0,3248937880
2026-02-18,"KR9999990000","예금","유동성및기타","KRW",25263582,25262151,18656176571,0.00135416717910308,0.00135408164995706,18656298164,18656298164,0,5.66460076974443e-05,5.66460076974443e-05,0,7.67033195664357e-08,0,25262151
2026-02-18,"KR9G21380021","아이엠뱅크(콜론)","유동성및기타","KRW",21248799,21247332,18656176571,0.00113896858336076,0.00113888252713498,18656298164,18656298164,0,6.90439627902459e-05,6.90439627902459e-05,0,7.86329628259687e-08,0,21247332
2026-02-18,"US46435U8532","iShares Broad USD High Yield Corporate B","해외채권","USD",1274109496,1274109496,18656176571,0.0682942451338359,0.0682938000239821,18656298164,18656298164,0,0,0,0,0,0,1274109496
2026-02-18,"US46436F1030","ISHARES GOLD TRUST MICRO","대체","USD",714643205,714643205,18656176571,0.0383059842020832,0.038305734541647,18656298164,18656298164,0,0,0,0,0,0,714643205
2026-02-18,"USMUSD022001","USD DEPOSIT","FX","USD",2744818,2744818,18656176571,0.000147126502022213,0.000147125543120688,18656298164,18656298164,0,0,0,0,0,0,2744818
2026-02-19,"000000000000",NA,"유동성및기타","KRW",0,NA,18783780799,0,NA,18656176571,18656176571,0,NA,NA,0.000415253650771552,NA,0,0
2026-02-19,"KR70127P0003","ACE 미국대형성장주액티브","해외주식","USD",4559184125,4511568625,18783780799,0.242719193424719,0.241827075758545,18656176571,18656176571,0,0.0105540897097625,0.0101346276178733,0.000415253650771552,0.00245082736073209,1892432.01314366,4511568625
2026-02-19,"KR7105190003","ACE 200","국내주식","KRW",945263175,917344950,18783780799,0.0503233712698736,0.0491711121251909,18656176571,18656176571,0,0.0304337261572105,0.0304337261572105,0.000415253650771552,0.00149646016126355,0,917344950
2026-02-19,"KR7356540005","ACE 종합채권(AA-이상)액티브","국내채권","KRW",1991557000,1990315500,18783780799,0.106025353538305,0.106683997786226,18656176571,18656176571,0,0.00062377045247349,0.00062377045247349,0.000415253650771552,6.65463255707948e-05,0,1990315500
2026-02-19,"KR7365780006","ACE 국고채10년","국내채권","KRW",4674438660,4676353965,18783780799,0.248855047342165,0.250659825565177,18656176571,18656176571,0,-0.000409572289509098,-0.000409572289509098,0.000415253650771552,-0.000102663318644681,0,4676353965
2026-02-19,"KR7367380003","ACE 미국나스닥100","해외주식","USD",1295578980,1278125340,18783780799,0.068973280398852,0.0685095006008238,18656176571,18656176571,0,0.0136556560250969,0.0132349065310706,0.000415253650771552,0.00090671683694223,537770.590107064,1278125340
2026-02-19,"KR7411060007","ACE KRX금현물","대체","USD",3270483890,3248937880,18783780799,0.174112119652403,0.174148109481891,18656176571,18656176571,0,0.00663170882171499,0.00621387483673197,0.000415253650771552,0.00108213455537397,1357516.66136243,3248937880
2026-02-19,"KR9999990000","예금","유동성및기타","KRW",28844015,28842381,18783780799,0.00153558089868338,0.00154599635623271,18656176571,18656176571,0,5.66527430589035e-05,5.66527430589035e-05,0.000415253650771552,8.75849343396526e-08,0,25263582
2026-02-19,"KR9G21380021","아이엠뱅크(콜론)","유동성및기타","KRW",0,21248799,18783780799,0,0.00113896858336076,18656176571,18656176571,0,0,0,0.000415253650771552,0,0,21248799
2026-02-19,"KR9G21980015","삼성증권(콜론)","유동성및기타","KRW",8950625,8950000,18783780799,0.000476508169243356,0.000479733881480961,18656176571,18656176571,0,6.98324022346369e-05,6.98324022346369e-05,0.000415253650771552,3.35009693771621e-08,0,0
2026-02-19,"KR9G21980016","신영증권(콜론)","유동성및기타","KRW",4390307,4390000,18783780799,0.0002337286112407,0.000235310808905187,18656176571,18656176571,0,6.99316628701595e-05,6.99316628701595e-05,0.000415253650771552,1.6455676158062e-08,0,0
2026-02-19,"KR9G21980030","키움증권(콜론)","유동성및기타","KRW",4330305,4330000,18783780799,0.000230534259653974,0.000232094715844979,18656176571,18656176571,0,7.04387990762125e-05,7.04387990762125e-05,0.000415253650771552,1.63484730560551e-08,0,0
2026-02-19,"US46435U8532","iShares Broad USD High Yield Corporate B","해외채권","USD",1277021077,1274109496,18783780799,0.0679853055497744,0.0682942451338359,18656176571,18656176571,0,0.00228518899603272,0.00186915917009189,0.000415253650771552,0.000127652814556413,530067.551850408,1274109496
2026-02-19,"US46436F1030","ISHARES GOLD TRUST MICRO","대체","USD",725597635,714643205,18783780799,0.0386289449799493,0.0383059842020832,18656176571,18656176571,0,0.0153285302698708,0.0149070863970506,0.000415253650771552,0.00057103061602451,301181.999999908,714643205
2026-02-19,"USMUSD022001","USD DEPOSIT","FX","USD",2745958,2744818,18783780799,0.000146187715315874,0.000147126502022213,18656176571,18656176571,0,0.000415328083683508,0.000415328083683508,0.000415253650771552,6.11057681439437e-08,0,2744818
2026-02-20,"000000000000",NA,"유동성및기타","KRW",0,NA,18855992268,0,NA,18783780799,18783780799,0,NA,NA,0.000760982359045315,NA,0,0
2026-02-20,"KR70127P0003","ACE 미국대형성장주액티브","해외주식","USD",4566326450,4559184125,18855992268,0.242168451551043,0.242719193424719,18783780799,18783780799,0,0.00156657963446475,0.000804984696266331,0.000760982359045315,0.000195385236197006,3472251.55191484,4559184125
2026-02-20,"KR7105190003","ACE 200","국내주식","KRW",967386000,945263175,18855992268,0.0513039030908877,0.0503233712698736,18783780799,18783780799,0,0.0234038790308318,0.0234038790308318,0.000760982359045315,0.00117776209362376,0,945263175
2026-02-20,"KR7356540005","ACE 종합채권(AA-이상)액티브","국내채권","KRW",1996905000,1991557000,18855992268,0.105902939056084,0.106025353538305,18783780799,18783780799,0,0.00268533614654263,0.00268533614654263,0.000760982359045315,0.000284713714306372,0,1991557000
2026-02-20,"KR7365780006","ACE 국고채10년","국내채권","KRW",4687572180,4674438660,18855992268,0.248598541693038,0.248855047342165,18783780799,18783780799,0,0.00280964645282135,0.00280964645282135,0.000760982359045315,0.000699194701031604,0,4674438660
2026-02-20,"KR7367380003","ACE 미국나스닥100","해외주식","USD",1293692100,1295578980,18855992268,0.0686090703481826,0.068973280398852,18783780799,18783780799,0,-0.00145639905334062,-0.002215695307344,0.000760982359045315,-0.000152823773711858,983728.266279554,1295578980
