"pr_date","sec_id","ITEM_NM","노출통화","시가평가액","조정_평가시가평가액","순자산총액","순자산비중","weight_PA","순자산총액(T-1)","순설정금액","순자산총액(T-1)+당일순설정금액","시가평가액(T-1)","총손익금액_당일","총손익금액_당일_FX_adjust","환산","환산_adjust","r_sec","return_USD/KRW"
2026-03-04,"KR7356540005","ACE 종합채권(AA-이상)액티브","KRW",1989456000,1991079500,18859425366,0.105488685969543,0.104263273350511,19096652503,0,19096652503,1991079500,-1623500,-1623500,0,0,-0.000815386829104513,0.00688902530523161
2026-03-04,"KR7367380003","ACE 미국나스닥100","USD",1299824460,1303126500,18859425366,0.068921742565038,0.0682384779109996,19096652503,0,19096652503,1303126500,-3302040,-12195297.7198212,0,8893257.71982122,-0.00935849107498099,0.00688902530523161
2026-03-04,"US46435U8532","iShares Broad USD High Yield Corporate B","USD",1290239425,1284518618,18859425366,0.0684135067723781,0.0672640724754356,19096652503,0,19096652503,1284518618,5720807,-3106870.95183585,8811911,8827677.95183585,-0.00241870449232828,0.00688902530523161
2026-03-04,"KR7105190003","ACE 200","KRW",849694800,970005075,18859425366,0.045054119280423,0.050794508348917,19096652503,0,19096652503,970005075,-120310275,-120310275,0,0,-0.124030562417418,0.00688902530523161
2026-03-04,"US46436F1030","ISHARES GOLD TRUST MICRO","USD",757259599,787172547,18859425366,0.0401528458213365,0.0412204467184151,19096652503,0,19096652503,787172547,-29912948,-35094035.8945265,5019474,5181087.89452652,-0.044582393057626,0.00688902530523161
2026-03-04,"KR9999990000","예금","KRW",26110668,26109188,18859425366,0.00138448905485067,0.00136721281365404,19096652503,0,19096652503,33048243,1480,1480,0,0,5.66850259762962e-05,0.00688902530523161
2026-03-04,"KR9G30480003","삼성증권(콜론)","KRW",10910756,10910000,18859425366,0.000578530670381402,0.000571304316203381,19096652503,0,19096652503,0,756,756,0,0,6.92942254812099e-05,0.00688902530523161
2026-03-04,"KR9G30480014","미래에셋증권(콜론)","KRW",9530666,9530000,18859425366,0.000505352937061486,0.000499040342201487,19096652503,0,19096652503,0,666,666,0,0,6.9884575026233e-05,0.00688902530523161
2026-03-04,"USMUSD022001","USD DEPOSIT","USD",3700242,3674926,18859425366,0.000196201205932331,0.000192438229654265,19096652503,0,19096652503,3674926,25316,-0.653705460128549,25316,25316.6537054601,-1.77882618523917e-07,0.00688902530523161
2026-03-05,"KR70127P0003","ACE 미국대형성장주액티브","USD",4573468775,4556803350,18998169274,0.240732078393418,0.241619416369656,18859425366,0,18859425366,4556803350,16665425,41898785.8592746,0,-25233360.8592745,0.00919477595171503,-0.00548706137379773
2026-03-05,"KR7411060007","ACE KRX금현물","USD",3400261020,3403768510,18998169274,0.178978351595879,0.180481029720892,18859425366,0,18859425366,3403768510,-3507490,15252890.2615631,0,-18760380.2615631,0.00448117732353159,-0.00548706137379773
2026-03-05,"KR7365780006","ACE 국고채10년","KRW",2626662885,4662399600,18998169274,0.138258736782324,0.24721853977616,18859425366,0,18859425366,4662399600,8087877,8087877,0,0,0.0017347026625517,-0.00548706137379773
2026-03-05,"KR7451530000","TIGER 국고채30년스트립액티브","KRW",2021250000,1997612652,18998169274,0.106391830225778,0.105921183346409,18859425366,0,18859425366,0,23637348,23637348,0,0,0.0118327985039214,-0.00548706137379773
2026-03-05,"KR7356540005","ACE 종합채권(AA-이상)액티브","KRW",1994804000,1989456000,18998169274,0.104999801361387,0.105488685969543,18859425366,0,18859425366,1989456000,5348000,5348000,0,0,0.00268817204301075,-0.00548706137379773
2026-03-05,"KR7105190003","ACE 200","KRW",1704911000,1629985745,18998169274,0.0897408047802406,0.0864281765412937,18859425366,0,18859425366,849694800,74925255,74925255,0,0,0.0459668161085666,-0.00548706137379773
2026-03-05,"KR7367380003","ACE 미국나스닥100","USD",1317749820,1299824460,18998169274,0.0693619369842867,0.068921742565038,18859425366,0,18859425366,1299824460,17925360,25195827.6398067,0,-7270467.63980674,0.0193840233163536,-0.00548706137379773
2026-03-05,"US46435U8532","iShares Broad USD High Yield Corporate B","USD",1287653626,1290239425,18998169274,0.0677777741333331,0.0684135067723781,18859425366,0,18859425366,1290239425,-2585799,4518617.84531045,-7050727,-7104416.84531045,0.0035021545286531,-0.00548706137379773
2026-03-05,"US46436F1030","ISHARES GOLD TRUST MICRO","USD",758739037,757259599,18998169274,0.0399374816624239,0.0401528458213365,18859425366,0,18859425366,757259599,1479438,5665655.69613797,-4025519,-4186217.69613797,0.00748178788835396,-0.00548706137379773
2026-03-05,"KR9999990000","예금","KRW",30873840,30872090,18998169274,0.00162509553182329,0.00163695814696754,18859425366,0,18859425366,26110668,1750,1750,0,0,5.66855046095033e-05,-0.00548706137379773
2026-03-05,"KR9G30580003","삼성증권(콜론)","KRW",10380719,10380000,18998169274,0.000546406280009651,0.000550387925324235,18859425366,0,18859425366,0,719,719,0,0,6.92678227360308e-05,-0.00548706137379773
2026-03-05,"KR9G30580025","키움증권(콜론)","KRW",5300370,5300000,18998169274,0.000278993724266571,0.000281026590001777,18859425366,0,18859425366,0,370,370,0,0,6.9811320754717e-05,-0.00548706137379773
2026-03-05,"USMUSD022001","USD DEPOSIT","USD",3679939,3700242,18998169274,0.0001936996637374,0.000196201205932331,18859425366,0,18859425366,3700242,-20303,0.457462026275607,-20303,-20303.4574620263,1.23630299331268e-07,-0.00548706137379773
2026-03-06,"KR70127P0003","ACE 미국대형성장주액티브","USD",4623465050,4573468775,19009194415,0.243222566357239,0.240732078393418,18998169274,0,18998169274,4573468775,49996275,24004159.0998366,0,25992115.9001634,0.00524856739616353,0.00565356583339027
2026-03-06,"KR7411060007","ACE KRX금현물","USD",3390239620,3400261020,19009194415,0.178347358966711,0.178978351595879,18998169274,0,18998169274,3400261020,-10021400,-29080590.4944465,0,19059190.4944465,-0.00855245827405526,0.00565356583339027
2026-03-06,"KR7365780006","ACE 국고채10년","KRW",2621593590,4670487477,19009194415,0.137911872158629,0.245838817921883,18998169274,0,18998169274,2626662885,3212121,3212121,0,0,0.000687748552119713,0.00565356583339027
2026-03-06,"KR7451530000","TIGER 국고채30년스트립액티브","KRW",2014740000,2053182999,19009194415,0.105987658183462,0.108072676339919,18998169274,0,18998169274,2021250000,-38442999,-38442999,0,0,-0.0187236106176233,0.00565356583339027
2026-03-06,"KR7356540005","ACE 종합채권(AA-이상)액티브","KRW",1890183000,1994804000,19009194415,0.0994351974488973,0.104999801361387,18998169274,0,18998169274,1994804000,-103148,-103148,0,0,-5.17083382628068e-05,0.00565356583339027
2026-03-06,"KR7105190003","ACE 200","KRW",1705317900,1704911000,19009194415,0.0897101614497849,0.0897408047802406,18998169274,0,18998169274,1704911000,406900,406900,0,0,0.000238663484486874,0.00565356583339027
2026-03-06,"KR7367380003","ACE 미국나스닥100","USD",1330014540,1317749820,19009194415,0.0699669071168264,0.0693619369842867,18998169274,0,18998169274,1317749820,12264720,4787667.24871285,0,7477052.75128715,0.00363321411701101,0.00565356583339027
2026-03-06,"US46435U8532","iShares Broad USD High Yield Corporate B","USD",1289023697,1287653626,19009194415,0.0678105378302008,0.0677777741333331,18998169274,0,18998169274,1287653626,1411786,-5835059.65131423,7250539,7246845.65131423,-0.00453154445690529,0.00565356583339027
2026-03-06,"KR9G30680017","기업은행(콜론)","KRW",385326073,385300000,19009194415,0.0202705103955348,0.0202809015144056,18998169274,0,18998169274,0,26073,26073,0,0,6.7669348559564e-05,0.00565356583339027
2026-03-06,"KR9999990000","예금","KRW",370788313,370767286,19009194415,0.0195057352197637,0.0195159481238761,18998169274,0,18998169274,30873840,21027,21027,0,0,5.67121231941698e-05,0.00565356583339027
2026-03-06,"US46436F1030","ISHARES GOLD TRUST MICRO","USD",56018307,758739037,19009194415,0.00294690589075129,0.0399374816624239,18998169274,0,18998169274,758739037,-3718649,-7963209.56651327,4124914,4244560.56651327,-0.0104953207600853,0.00565356583339027
2026-03-06,"USMUSD022001","USD DEPOSIT","USD",14774246,21709440,19009194415,0.000777215787132029,0.00114271221015546,18998169274,0,18998169274,3679939,-6935194,-6949272.98611746,-6935194,14078.9861174548,-0.323281098028586,0.00565356583339027
2026-03-07,"KR70127P0003","ACE 미국대형성장주액티브","USD",4623465050,4623465050,19009114586,0.243223587773264,0.243222566357239,19009194415,0,19009194415,4623465050,0,0,0,0,0,0
2026-03-07,"KR7411060007","ACE KRX금현물","USD",3390239620,3390239620,19009114586,0.17834810793854,0.178347358966711,19009194415,0,19009194415,3390239620,0,0,0,0,0,0
2026-03-07,"KR7365780006","ACE 국고채10년","KRW",2621593590,2621593590,19009114586,0.137912451321156,0.137911872158629,19009194415,0,19009194415,2621593590,0,0,0,0,0,0
2026-03-07,"KR7451530000","TIGER 국고채30년스트립액티브","KRW",2014740000,2014740000,19009114586,0.105988103279878,0.105987658183462,19009194415,0,19009194415,2014740000,0,0,0,0,0,0
2026-03-07,"KR7356540005","ACE 종합채권(AA-이상)액티브","KRW",1890183000,1890183000,19009114586,0.099435615028177,0.0994351974488973,19009194415,0,19009194415,1890183000,0,0,0,0,0,0
2026-03-07,"KR7105190003","ACE 200","KRW",1705317900,1705317900,19009114586,0.0897105381886617,0.0897101614497849,19009194415,0,19009194415,1705317900,0,0,0,0,0,0
2026-03-07,"KR7367380003","ACE 미국나스닥100","USD",1330014540,1330014540,19009114586,0.0699672009436747,0.0699669071168264,19009194415,0,19009194415,1330014540,0,0,0,0,0,0
2026-03-07,"US46435U8532","iShares Broad USD High Yield Corporate B","USD",1289023697,1289023697,19009114586,0.067810822601351,0.0678105378302008,19009194415,0,19009194415,1289023697,0,0,0,0,0,0
2026-03-07,"KR9G30680017","기업은행(콜론)","KRW",385352147,385326073,19009114586,0.0202719671795659,0.0202705103955348,19009194415,0,19009194415,385326073,26074,26074,0,0,6.76673649332834e-05,0
2026-03-07,"KR9999990000","예금","KRW",370809339,370788313,19009114586,0.0195069232352935,0.0195057352197637,19009194415,0,19009194415,370788313,21026,21026,0,0,5.6706210155011e-05,0
2026-03-07,"US46436F1030","ISHARES GOLD TRUST MICRO","USD",56018307,56018307,19009114586,0.00294691826631719,0.00294690589075129,19009194415,0,19009194415,56018307,0,0,0,0,0,0
2026-03-07,"USMUSD022001","USD DEPOSIT","USD",14774246,14774246,19009114586,0.000777219051058857,0.000777215787132029,19009194415,0,19009194415,14774246,0,0,0,0,0,0
2026-03-08,"KR70127P0003","ACE 미국대형성장주액티브","USD",4623465050,4623465050,19009034763,0.243224609121096,0.243223587773264,19009114586,0,19009114586,4623465050,0,0,0,0,0,0
2026-03-08,"KR7411060007","ACE KRX금현물","USD",3390239620,3390239620,19009034763,0.178348856860366,0.17834810793854,19009114586,0,19009114586,3390239620,0,0,0,0,0,0
2026-03-08,"KR7365780006","ACE 국고채10년","KRW",2621593590,2621593590,19009034763,0.137913030445017,0.137912451321156,19009114586,0,19009114586,2621593590,0,0,0,0,0,0
2026-03-08,"KR7451530000","TIGER 국고채30년스트립액티브","KRW",2014740000,2014740000,19009034763,0.105988548346578,0.105988103279878,19009114586,0,19009114586,2014740000,0,0,0,0,0,0
2026-03-08,"KR7356540005","ACE 종합채권(AA-이상)액티브","KRW",1890183000,1890183000,19009034763,0.0994360325795781,0.099435615028177,19009114586,0,19009114586,1890183000,0,0,0,0,0,0
2026-03-08,"KR7105190003","ACE 200","KRW",1705317900,1705317900,19009034763,0.0897109149023865,0.0897105381886617,19009114586,0,19009114586,1705317900,0,0,0,0,0,0
2026-03-08,"KR7367380003","ACE 미국나스닥100","USD",1330014540,1330014540,19009034763,0.0699674947509064,0.0699672009436747,19009114586,0,19009114586,1330014540,0,0,0,0,0,0
2026-03-08,"US46435U8532","iShares Broad USD High Yield Corporate B","USD",1289023697,1289023697,19009034763,0.0678111073534891,0.067810822601351,19009114586,0,19009114586,1289023697,0,0,0,0,0,0
2026-03-08,"KR9G30680017","기업은행(콜론)","KRW",385378221,385352147,19009034763,0.0202734239694336,0.0202719671795659,19009114586,0,19009114586,385352147,26074,26074,0,0,6.76627863708256e-05,0
2026-03-08,"KR9999990000","예금","KRW",370830366,370809339,19009034763,0.0195081113072506,0.0195069232352935,19009114586,0,19009114586,370809339,21027,21027,0,0,5.67056915467817e-05,0
2026-03-08,"US46436F1030","ISHARES GOLD TRUST MICRO","USD",56018307,56018307,19009034763,0.00294693064105687,0.00294691826631719,19009114586,0,19009114586,56018307,0,0,0,0,0,0
2026-03-08,"USMUSD022001","USD DEPOSIT","USD",14774246,14774246,19009034763,0.000777222314767777,0.000777219051058857,19009114586,0,19009114586,14774246,0,0,0,0,0,0
2026-03-09,"KR70127P0003","ACE 미국대형성장주액티브","USD",4683988215,4742560615,18745373608,0.249874359025899,0.249489817559339,19009034763,0,19009034763,4623465050,-58572400,-116892388.849472,0,58319988.8494722,-0.0249642882046881,0.0129368734760227
2026-03-09,"KR7411060007","ACE KRX금현물","USD",3497644930,3493952735,18745373608,0.186587101603955,0.183804847461312,19009034763,0,19009034763,3390239620,3692195,-39652508.6784952,0,43344703.6784952,-0.0117284058932401,0.0129368734760227
2026-03-09,"KR7365780006","ACE 국고채10년","KRW",2590256130,2621593590,18745373608,0.138181088527067,0.137913030445017,19009034763,0,19009034763,2621593590,-31337460,-31337460,0,0,-0.011953591937185,0.0129368734760227
2026-03-09,"KR7451530000","TIGER 국고채30년스트립액티브","KRW",2140921875,2186076190,18745373608,0.114210680446844,0.115001956556735,19009034763,0,19009034763,2014740000,-45154315,-45154315,0,0,-0.0206554168635815,0.0129368734760227
2026-03-09,"KR7356540005","ACE 종합채권(AA-이상)액티브","KRW",1876789000,1890355551,18745373608,0.100120117061793,0.099445109894768,19009034763,0,19009034763,1890183000,-13566551,-13566551,0,0,-0.00717671921180292,0.0129368734760227
2026-03-09,"KR7105190003","ACE 200","KRW",1640854800,1746611100,18745373608,0.087533854182545,0.0918832082626141,19009034763,0,19009034763,1705317900,-105756300,-105756300,0,0,-0.0605494262575109,0.0129368734760227
2026-03-09,"KR7367380003","ACE 미국나스닥100","USD",1338377385,1364042521,18745373608,0.0713977439440747,0.0717575899043033,19009034763,0,19009034763,1330014540,-25665136,-42332004.9100077,0,16666868.9100077,-0.031346838948486,0.0129368734760227
2026-03-09,"US46435U8532","iShares Broad USD High Yield Corporate B","USD",1300065547,1289023697,18745373608,0.0693539416277715,0.0678111073534891,19009034763,0,19009034763,1289023697,11041850,-5562129.90484778,16537146,16603979.9048478,-0.00431499429978899,0.0129368734760227
2026-03-09,"US46436F1030","ISHARES GOLD TRUST MICRO","USD",57606660,56018307,18745373608,0.0030731134628021,0.00294693064105687,19009034763,0,19009034763,56018307,1588353,852621.000000004,704872,735731.999999996,0.015220399288397,0.0129368734760227
2026-03-09,"USMUSD022001","USD DEPOSIT","USD",37397878,37206746,18745373608,0.0019950457527312,0.00195731905716858,19009034763,0,19009034763,14774246,191132,1471.21361701968,191132,189660.78638298,-0.00770023113996132,0.0129368734760227
2026-03-09,"KR9G30980026","키움증권(콜론)","KRW",35522520,35520000,18745373608,0.00189500197450532,0.0018685851461084,19009034763,0,19009034763,0,2520,2520,0,0,7.09459459459459e-05,0.0129368734760227
2026-03-09,"KR9999990000","예금","KRW",22311704,22310443,18745373608,0.0011902512303344,0.0011736757430433,19009034763,0,19009034763,370830366,1261,1261,0,0,5.65206168250447e-05,0.0129368734760227
2026-03-10,"KR70127P0003","ACE 미국대형성장주액티브","USD",4914608145,4837061510,19017487429,0.258425733859335,0.258040282960041,18745373608,0,18745373608,4683988215,77546635,162408758.017251,0,-84862123.0172512,0.0341492581816836,-0.0175192243396858
2026-03-10,"KR7411060007","ACE KRX금현물","USD",3618363060,3611484545,19017487429,0.190265042819606,0.19266004618114,18745373608,0,18745373608,3497644930,6878515,69365980.824323,0,-62487465.824323,0.0197702055832938,-0.0175192243396858
2026-03-10,"KR7365780006","ACE 국고채10년","KRW",2617292370,2590256130,19017487429,0.137625560672587,0.138181088527067,18745373608,0,18745373608,2590256130,27036240,27036240,0,0,0.0104376705017198,-0.0175192243396858
2026-03-10,"KR7451530000","TIGER 국고채30년스트립액티브","KRW",2412643875,2357205670,19017487429,0.12686449164262,0.125748663072472,18745373608,0,18745373608,2140921875,55438205,55438205,0,0,0.0235186117637329,-0.0175192243396858
2026-03-10,"KR7356540005","ACE 종합채권(AA-이상)액티브","KRW",1888011000,1876789000,19017487429,0.0992776257667429,0.100120117061793,18745373608,0,18745373608,1876789000,11222000,11222000,0,0,0.00597936155849166,-0.0175192243396858
2026-03-10,"KR7105190003","ACE 200","KRW",1795271620,1696391370,19017487429,0.0944010940826162,0.0904965355972435,18745373608,0,18745373608,1640854800,98880250,98880250,0,0,0.0582885834888443,-0.0175192243396858
2026-03-10,"KR7367380003","ACE 미국나스닥100","USD",1395216775,1381732895,19017487429,0.0733649374139939,0.0737106084890362,18745373608,0,18745373608,1338377385,13483880,37582212.6249035,0,-24098332.6249035,0.0277643068245956,-0.0175192243396858
2026-03-10,"US46435U8532","iShares Broad USD High Yield Corporate B","USD",1317313550,1333766983,19017487429,0.0692685379663358,0.0711517951517801,18745373608,0,18745373608,1300065547,-16453433,6442864.45731769,-22727571,-22896297.4573177,0.00527558590984034,-0.0175192243396858
2026-03-10,"US46436F1030","ISHARES GOLD TRUST MICRO","USD",56476218,57606660,19017487429,0.00296969924186087,0.0030731134628021,18745373608,0,18745373608,57606660,-1130442,-123379.513373712,-966893,-1007062.48662629,-0.00214175779977022,-0.0175192243396858
2026-03-10,"KR9999990000","예금","KRW",28421007,28419399,19017487429,0.00149446697972627,0.00151607535780836,18745373608,0,18745373608,22311704,1608,1608,0,0,5.65810698530254e-05,-0.0175192243396858
2026-03-10,"KR9G31080031","키움증권(콜론)","KRW",18991348,18990000,19017487429,0.000998625505651176,0.00101304996086584,18745373608,0,18745373608,0,1348,1348,0,0,7.0984728804634e-05,-0.0175192243396858
2026-03-10,"KR9G31080001","삼성증권(콜론)","KRW",10390732,10390000,19017487429,0.000546377750414865,0.000554270094438973,18745373608,0,18745373608,0,732,732,0,0,7.04523580365736e-05,-0.0175192243396858
2026-03-10,"USMUSD022001","USD DEPOSIT","USD",3041259,37397878,19017487429,0.000159919075080462,0.0019950457527312,18745373608,0,18745373608,37397878,-655183,-1.2066290047951,-655183,-655181.793370995,-3.22646381833991e-08,-0.0175192243396858
2026-03-11,"KR70127P0003","ACE 미국대형성장주액티브","USD",4907043330,4914608145,19544605327,0.251068939377412,0.251805370075333,19017487429,5e+08,19517487429,4914608145,-7564815,1804241.47732698,0,-9369056.47732698,0.000367118074136252,-0.00190566936636494
2026-03-11,"KR7411060007","ACE KRX금현물","USD",3627960840,3618363060,19544605327,0.185624666208436,0.185390823135547,19017487429,5e+08,19517487429,3618363060,9597780,16524674.2052506,0,-6926894.2052506,0.00456689224691842,-0.00190566936636494
2026-03-11,"KR7365780006","ACE 국고채10년","KRW",2620979130,2617292370,19544605327,0.13410243318545,0.13409986195821,19017487429,5e+08,19517487429,2617292370,3686760,3686760,0,0,0.00140861603474586,-0.00190566936636494
2026-03-11,"KR7451530000","TIGER 국고채30년스트립액티브","KRW",2418666075,2412643875,19544605327,0.123751082947616,0.123614470549892,19017487429,5e+08,19517487429,2412643875,6022200,6022200,0,0,0.00249609984399376,-0.00190566936636494
2026-03-11,"KR7356540005","ACE 종합채권(AA-이상)액티브","KRW",1888735000,1888011000,19544605327,0.096637152216668,0.0967343264274224,19017487429,5e+08,19517487429,1888011000,724000,724000,0,0,0.000383472342057329,-0.00190566936636494
2026-03-11,"KR7105190003","ACE 200","KRW",1813264200,1795271620,19544605327,0.0927756876980809,0.0919827219835941,19017487429,5e+08,19517487429,1795271620,17992580,17992580,0,0,0.0100222048850747,-0.00190566936636494
2026-03-11,"KR7367380003","ACE 미국나스닥100","USD",1395216775,1395216775,19544605327,0.0713862854560982,0.0714854706619112,19017487429,5e+08,19517487429,1395216775,0,2663898.37708831,0,-2663898.37708831,0.00190930787589494,-0.00190566936636494
2026-03-11,"US46435U8532","iShares Broad USD High Yield Corporate B","USD",1356143264,1359824422,19544605327,0.0693870887291108,0.0696721044113244,19017487429,5e+08,19517487429,1317313550,-3681158,-1172809.60387175,-2513798,-2508348.39612825,-0.000802944091559232,-0.00190566936636494
2026-03-11,"US46436F1030","ISHARES GOLD TRUST MICRO","USD",57006521,56476218,19544605327,0.00291673942994633,0.0028936213334553,19017487429,5e+08,19517487429,56476218,530303,639145.999522673,-103331,-108842.999522673,0.0113170821658539,-0.00190566936636494
2026-03-11,"KR9999990000","예금","KRW",26308523,26307036,19544605327,0.00134607594064107,0.00134787001122449,19017487429,5e+08,19517487429,28421007,1487,1487,0,0,5.65248019579249e-05,-0.00190566936636494
2026-03-11,"KR9G31180019","키움증권(콜론)","KRW",9920704,9920000,19544605327,0.000507592956420306,0.00050826214368456,19017487429,5e+08,19517487429,0,704,704,0,0,7.09677419354839e-05,-0.00190566936636494
2026-03-11,"KR9G31180001","삼성증권(콜론)","KRW",8070568,8070000,19544605327,0.000412930722568793,0.000413475352775645,19017487429,5e+08,19517487429,0,568,568,0,0,7.03841387856258e-05,-0.00190566936636494
2026-03-11,"USMUSD022001","USD DEPOSIT","USD",4519591,4570387,19544605327,0.000231244935591326,0.000234168819968553,19017487429,5e+08,19517487429,3041259,-50796,-45053.8368131542,-50796,-5742.16318684582,-0.00922606976343043,-0.00190566936636494
2026-03-12,"KR70127P0003","ACE 미국대형성장주액티브","USD",4902000120,4907043330,20085731953,0.244053845360006,0.243590939129646,19544605327,6e+08,20144605327,4907043330,-5043210,-53692549.5652172,0,48649339.5652172,-0.0109419350827735,0.0100238663484487
2026-03-12,"KR7411060007","ACE KRX금현물","USD",3619962690,3627960840,20085731953,0.180225579952506,0.180095900669616,19544605327,6e+08,20144605327,3627960840,-7998150,-43924055.7136105,0,35925905.7136105,-0.0121070920141494,0.0100238663484487
2026-03-12,"KR7365780006","ACE 국고채10년","KRW",2614988145,2620979130,20085731953,0.130191329403329,0.130108239275707,19544605327,6e+08,20144605327,2620979130,-5990985,-5990985,0,0,-0.00228578126831555,0.0100238663484487
2026-03-12,"KR7451530000","TIGER 국고채30년스트립액티브","KRW",2385543975,2418666075,20085731953,0.118768087744181,0.120065200371945,19544605327,6e+08,20144605327,2418666075,-33122100,-33122100,0,0,-0.0136943666355431,0.0100238663484487
2026-03-12,"KR7356540005","ACE 종합채권(AA-이상)액티브","KRW",1884481500,1888735000,20085731953,0.0938218982713515,0.0937588485522976,19544605327,6e+08,20144605327,1888735000,-4253500,-4253500,0,0,-0.002252036415908,0.0100238663484487
2026-03-12,"KR7105190003","ACE 200","KRW",1799473480,1813264200,20085731953,0.0895896392628714,0.0900123963992318,19544605327,6e+08,20144605327,1813264200,-13790720,-13790720,0,0,-0.00760546642899584,0.0100238663484487
2026-03-12,"KR7367380003","ACE 미국나스닥100","USD",1395966220,1395216775,20085731953,0.0695003907881733,0.0692600699965056,19544605327,6e+08,20144605327,1395216775,749445,-13104662.0982986,0,13854107.0982986,-0.00939256345903572,0.0100238663484487
2026-03-12,"US46435U8532","iShares Broad USD High Yield Corporate B","USD",1366411562,1356143264,20085731953,0.068028965297225,0.0673204186424218,19544605327,6e+08,20144605327,1356143264,10268298,-3292497.27504721,13544324,13560795.2750472,-0.00242783882975317,0.0100238663484487
2026-03-12,"US46436F1030","ISHARES GOLD TRUST MICRO","USD",57400203,57006521,20085731953,0.00285776008234675,0.00282986536964284,19544605327,6e+08,20144605327,57006521,393682,-175979.749999998,542493,569661.749999998,-0.00308701087021246,0.0100238663484487
2026-03-12,"KR9999990000","예금","KRW",50483869,50481010,20085731953,0.0025134194321686,0.00250593194458567,19544605327,6e+08,20144605327,26308523,2859,2859,0,0,5.66351584486919e-05,0.0100238663484487
2026-03-12,"KR9G31280014","삼성증권(콜론)","KRW",11730826,11730000,20085731953,0.00058403776508866,0.000582289889009549,19544605327,6e+08,20144605327,0,826,826,0,0,7.04177323103154e-05,0.0100238663484487
2026-03-12,"USMUSD022001","USD DEPOSIT","USD",4564895,4519591,20085731953,0.000227270532668748,0.000224357386339178,19544605327,6e+08,20144605327,4519591,45304,0.221644612640375,45304,45303.7783553874,4.90408562647815e-08,0.0100238663484487
